-950,750,0,0
770,-250,0,1
-410,690,0,2
-890,-430,0,2
-1090,-110,0,1
-1010,-190,0,1
-410,-710,0,2
670,-470,0,2
1070,690,0,0
1030,-150,0,1
-710,-90,0,2
390,-550,0,2
-890,10,0,1
10,630,0,0
1090,710,0,0
310,50,0,0
890,670,0,0
550,-550,0,2
-810,730,0,2
-90,-590,0,2
1090,470,0,0
930,590,0,0
130,-570,0,2
990,290,0,1
70,-150,0,0
-1030,-530,0,2
830,-670,0,2
570,750,0,0
-310,550,0,0
-970,170,0,1
-830,-570,0,2
-190,-490,0,0
-170,-350,0,0
-30,270,0,2
-750,270,0,1
850,550,0,1
970,750,0,0
-730,-270,0,2
-230,550,0,0
-970,10,0,1
610,-130,0,0
650,-90,0,2
1030,130,0,2
850,30,0,2
310,-310,0,0
470,-550,0,0
-150,-130,0,2
750,-310,0,2
950,330,0,1
-790,430,0,2
110,490,0,0
-930,-230,0,1
-250,90,0,0
-190,710,0,0
-110,70,0,1
450,470,0,0
610,230,0,1
1030,50,0,2
-650,-350,0,2
-890,650,0,0
1110,450,0,0
-430,190,0,1
-530,-470,0,2
-770,170,0,2
590,-270,0,2
30,570,0,1
-850,-150,0,0
-590,630,0,2
-650,-430,0,2
70,450,0,0
-650,170,0,2
990,-230,0,1
710,210,0,0
990,410,0,0
-810,-590,0,2
-930,690,0,1
-230,-530,0,2
-790,30,0,2
570,630,0,1
-1050,-550,0,2
-670,470,0,1
-490,450,0,2
-990,-370,0,2
-410,-590,0,2
990,-390,0,2
650,-50,0,2
130,590,0,0
130,270,0,2
570,-170,0,1
10,510,0,1
330,750,0,2
370,-490,0,0
1090,30,0,1
90,-330,0,2
570,430,0,0
-1110,-410,0,0
1110,-670,0,2
190,-310,0,2
-210,450,0,0
250,270,0,0
810,350,0,0
-830,590,0,0
-210,-590,0,2
30,290,0,2
610,-330,0,2
570,-250,0,2
-490,-190,0,1
-430,-210,0,1
-450,730,0,2
-470,270,0,2
910,-710,0,2
390,570,0,0
210,30,0,1
-1070,310,0,1
990,-190,0,1
-310,670,0,2
-50,-350,0,2
-390,-10,0,2
570,-450,0,0
570,510,0,0
-1030,670,0,0
-730,530,0,2
590,50,0,0
950,570,0,1
50,430,0,0
50,350,0,0
510,690,0,0
-290,610,0,2
-910,390,0,2
-730,170,0,2
-870,470,0,0
-290,650,0,2
-770,490,0,0
1010,-610,0,2
-190,-450,0,2
-730,650,0,0
630,730,0,0
90,30,0,2
-730,210,0,2
270,50,0,0
-690,-30,0,2
330,30,0,0
910,-430,0,0
-490,-430,0,2
530,230,0,0
190,-430,0,0
110,-310,0,0
870,-230,0,1
-810,-550,0,2
190,-590,0,2
670,570,0,0
-570,-390,0,2
90,-250,0,1
190,50,0,1
350,-390,0,2
-130,690,0,2
-310,190,0,1
910,-30,0,2
470,210,0,0
-510,270,0,2
-350,150,0,0
-850,-510,0,2
570,230,0,0
-750,-450,0,2
350,250,0,0
570,-130,0,1
-470,750,0,0
-330,370,0,2
-650,90,0,2
750,-150,0,1
-770,-70,0,2
-310,-490,0,2
810,-130,0,0
-530,-630,0,2
330,-290,0,0
430,-390,0,0
810,390,0,0
-590,-170,0,0
850,-570,0,2
-50,650,0,0
130,-610,0,2
-670,30,0,0
150,650,0,2
-890,290,0,1
-530,-590,0,2
730,-730,0,2
450,-210,0,1
950,610,0,0
950,370,0,0
-130,-390,0,0
-430,590,0,2
910,-230,0,1
750,210,0,0
-830,30,0,2
-810,650,0,2
-610,-630,0,2
